EVTDESC5001_NEWS_MEDIUM;Uruguay have just hosted the first World Cup of Football, which was a stellar success. Even though not many countries managed to travel here from Europe, there was still great football played. Uruguay won the final 4-2 over Argentina in front of 93000 thrilled supporters!;;Uruguay veranstaltete k�rzlich mit gro�em Erfolg die erste Fu�ballweltmeisterschaft. Auch wenn nicht viele europ. L�nder zu dem Ereignis anreisen konnten, gab es gro�en Fu�ball zu sehen. Uruguay gewann das Finale mit 4:2 gegen Argentinien vor 93000 begeisterten Zuschauern!;;;;;;;;;;;x;
EVTDESC5001_NEWS_SHORT;Uruguay have just hosted the first World Cup of Football, which was a stellar success. Even though not many countries managed to travel here from Europe, there was still great football played.;;Uruguay veranstaltete k�rzlich mit gro�em Erfolg die erste Fu�ballweltmeisterschaft. Auch wenn nicht viele europ. L�nder zu dem Ereignis anreisen konnten, gab es gro�en Fu�ball zu sehen.;;;;;;;;;;;x;
EVTDESC5002_NEWS_LONG;Lord Stanley of Preston was very intrigued by ice hockey as he became Governor-General of the Dominion. Originally inscribed the Dominion Hockey Challenge Cup, the trophy was donated in 1892 by him, as an award for Canada's top-ranking amateur ice hockey club. The first cup was presented to the Montreal Hockey Club who successfully defeated all challengers of the season. Lord Stanley never attended a single cup game, being recalled back to England with his term as Governor-General ending soon after the institution of the cup.;;Lord Stanley of Preston hielt sehr viel von Eishockey, als er Generalgouverneur des Dominion wurde. Urspr�nglich als Dominion Hockey Troph�e bekannt, stiftete er diese 1892 als Auszeichnung f�r Kanadas erstplatzierten Amateur-Eishockey-Club. Der Montreal Hockey Club erhielt die Troph�e als erstes, nachdem er erfolgreich alle Herausforderer der Saison besiegte. Lord Stanley besuchte nie ein einziges Spiel, da er nach Ende seiner Amtszeit nach England zur�ckberufen wurde, kurz nachdem die Meisterschaft ins Leben gerufen wurde.;;;;;;;;;;;x;
EVTDESC5002_NEWS_MEDIUM;Lord Stanley of Preston was very intrigued by ice hockey as he became Governor-General of the Dominion. Originally inscribed the Dominion Hockey Challenge Cup, the trophy was donated in 1892 by him, as an award for Canada's top-ranking amateur ice hockey club.;;Lord Stanley of Preston hielt sehr viel von Eishockey, als er Generalgouverneur des Dominion wurde. Urspr�nglich als Dominion Hockey Troph�e bekannt, stiftete er diese 1892  als Auszeichnung f�r Kanadas erstplatzierten Amateur-Eishockey-Club. ;;;;;;;;;;;x;
EVTDESC5002_NEWS_SHORT;Originally inscribed the Dominion Hockey Challenge Cup, the trophy was donated in 1892 by Lord Stanley of Preston, as an award for Canada's top-ranking amateur ice hockey club.;;Urspr�nglich als Dominion Hockey Troph�e bekannt, stiftete Lord Stanley of Preston diese 1892 als Auszeichnung f�r Kanadas erstplatzierten Amateur-Eishockey-Club gestiftet. ;;;;;;;;;;;x;
EVTDESC160001_NEWS_LONG;A great rebellion has sundered all under Heaven! Hong Xiuquan claiming to have received visions naming him a younger brother to Jesus Christ, rebelled from the ruling Manchu-led Qing dynasty and established the Heavenly Kingdom in the south of China, drawing over thirty million of his subjects into one of the most bloody civil wars in history. Taiping rebels want to replace traditional Confucianism, Buddhist and Chinese folk religion with their own form of Christianity, and postulate a number of other progressive reforms like equality of women and common ownership.;;Eine gro�e Rebellion hat alles unter dem Himmel zerschmettert! Hong Xiuquan behauptet nach Visionen, der j�ngere Bruder von Jesus zu sein, und rebellierte gegen die herrschende mandschurische Qing-Dynastie, um das Himmlische K�nigreich im S�den Chinas zu errichten. Mehr als 30 Mio. seiner Untertanen riss er mit sich in den blutigsten B�rgerkrieg aller Zeiten. Taiping-Rebellen wollen den traditionellen Konfuzianismus, Buddhismus und Volksreligionen Chinas mit ihrer Form des Christentums ersetzen und verk�nden progressive Reformen wie die Gleichstellung der Frau und Eigentum. ;;;;;;;;;;;x;
EVTDESC160001_NEWS_MEDIUM;A great rebellion has sundered all under Heaven! Hong Xiuquan claiming to have received visions naming him a younger brother to Jesus Christ, rebelled from the ruling Manchu-led Qing dynasty and established the Heavenly Kingdom in the south of China.;;Eine gro�e Rebellion hat alles unter dem Himmel zerschmettert! Hong Xiuquan behauptet nach Visionen, der j�ngere Bruder von Jesus zu sein, und rebellierte gegen die herrschende mandschurische Qing Dynastie, um das Himmlische K�nigreich im S�den Chinas zu errichten.;;;;;;;;;;;x;
EVTDESC160001_NEWS_SHORT;A great rebellion has sundered all under Heaven! Hong Xiuquan claiming to have received visions naming him a younger brother to Jesus Christ, rebelled from the ruling Manchu-led Qing dynasty.;;Eine gro�e Rebellion hat alles unter dem Himmel zerschmettert! Hong Xiuquan beansprucht nach Visionen, der j�ngere Bruder von Jesus zu sein, und rebellierte gegen die herrschende mandschurische Qing Dynastie.;;;;;;;;;;;x;
EVTDESC48300_NEWS_LONG;Direct news from the German duchies. Alexander Karl, Duke of Anhalt-Bernburg of the House of Ascania and last member of the line of Anhalt-Bernburg, died without a direct heir. Duke Leopold IV, being the nearest relative in the succession of the Duchy of Anhalt-K�then in 1847, becomes the successor. With this event, Anhalt is at last united under one duke.;;Neuigkeiten von den deutschen Herzogt�mern. Alexander Karl, Herzog von Anhalt-Bernburg der Askanier und letzter Erbe in der Linie von Anhalt-Bernburg, starb ohne rechtm��igem Erben. Herzog Leopold IV. wird als n�chster Verwandter in der Erbfolge, aus dem Herzogtum von Anhalt-K�then 1847, sein Nachfolger. Durch dieses Ereignis wird Anhalt endlich unter einem Herzog vereint.;;;;;;;;;;;x;
EVTDESC48300_NEWS_MEDIUM;Alexander Karl, Duke of Anhalt-Bernburg died without a direct heir. Duke Leopold IV, being the nearest relative in the succession of the Duchy of Anhalt-K�then in 1847, becomes the successor. Anhalt is at last united under one duke.;;Alexander Karl, Herzog von Anhalt-Bernburg, starb ohne rechtm��igem Erben. Herzog Leopold IV. wird als n�chster Verwandter in der Erbfolge, aus dem Herzogtum von Anhalt-K�then 1847, sein Nachfolger. Durch dieses Ereignis ist Anhalt endlich unter einem Herzog vereint.;;;;;;;;;;;x;
EVTDESC48300_NEWS_SHORT;The Duke of Anhalt- Bernburg died without issue. Duke Leopold IV of Anhalt- K�then, being the nearest relative in the succession, inherits the lands. Anhalt is at last united under one duke.;;Der Herzog von Anhalt-Bernburg ist verstorben. Herzog Leopold IV. von Anhalt-K�then wird als n�chster Verwandter sein Nachfolger. Anhalt ist endlich unter einem Herzog vereint.;;;;;;;;;;;x ;
EVTDESC46600_NEWS_LONG;News from our correspondent in South America, Argentina: Juan Bautista Alberdi's book, aptly named Bases for the Political Organization of the Argentine Republic, first published in 1852, the year of Juan Manuel de Rosas' defeat, is now becoming the framework for the new Argentine constitution. The Argentine constitution that Alberdi crafted was modeled on that of the United States.;;Neuigkeiten von unserem Korrespondenten in Argentinien, S�d-Amerika: Juan Bautista Alberdis Buch passenderweise mit dem Titel: Basis der polit. Organisation der Republik Argentiniens, erstmals im Jahre der Niederlage von Juan Manuel de Rosas 1852 ver�ffentlicht, wird die Richtlinie der neuen argentinischen Verfassung. Sie ist nach der Verfassung der Vereinigten Staaten modelliert.;;;;;;;;;;;x;
EVTDESC46600_NEWS_MEDIUM;From Argentina: Juan Bautista Alberdi's book, named Bases for the Political Organization of the Argentine Republic, is now becoming the framework for the new Argentine constitution. The Argentine constitution that Alberdi crafted was modeled on that of the United States.;;Aus Argentinien: Juan Bautista Alberdis Buch mit dem Titel 'Basis der polit. Organisation der Republik Argentiniens' wird die Richtlinie der neuen argentinischen Verfassung. Sie ist nach der Verfassung der Vereinigten Staaten modelliert.;;;;;;;;;;;x;
EVTDESC46600_NEWS_SHORT;Argentina: Alberdi's book, Bases for the Political Organization of the Argentine Republic, is becoming the framework for the new Argentine constitution, modeled on that of the United States.;;Argentinien: Alberdis Buch 'Basis der polit. Organisation der Republik Argentiniens' wird die Richtlinie der neuen argent. Verfassung, modelliert nach der Verfassung der Vereinigten Staaten.;;;;;;;;;;;x;
EVTDESC46601_NEWS_LONG;The book Facundo: Civilization and Barbarism, first published in 1845 in Argentina, uses the story of the dictator Facundo to expose an opposition between European 'civilization' and native 'barbarism'. As angry and condemning as Sarmiento was towards Facundo Quiroga, Rosas, and the people of the Pampas, there emerged in the book a wonderful, and at times admiring portrait of that part of Argentina that Sarmiento believed had to be killed off.;;Das Buch Facundo: Zivilisation und Barbarei, erstmals 1845 in Argentinien ver�ffentlicht, nutzt die Geschichte des Diktators Facundo, um die Widerspr�che zw. europ�ischer 'Zivilisation' und einheimischer 'Barbarei' aufzudecken. W�hrend Sarmiento Facundo Quiroga, Rosas und den V�lkern der Pampas ver�rgert und verachtend gegen�berstand, enth�llt dieses Buch ein wundervolles und fast bewunderndes Portr�t dieses Teils Argentiniens, den Sarmiento glaubte, ausmerzen zu m�ssen.;;;;;;;;;;;x;
EVTDESC46601_NEWS_MEDIUM;The book published in Argentina uses the story of the dictator Facundo to expose an opposition between European 'civilization' and native 'barbarism'. As condemning the book is, there emerges a wonderful portrait of a part of Argentina that Sarmiento believed had to be killed off.;;Das in Argentinien erschienene Buch nutzt die Geschichte des Diktators Facundo, um Widerspr�che zw. europ. 'Zivilisation' und einh. 'Barbarei' aufzudecken. Trotz aller Verachtung zeigt das Buch ein wundervolles Portr�t dieses Teils Argentiniens, den Sarmiento vernichten wollte.;;;;;;;;;;;x;
EVTDESC46601_NEWS_SHORT;The book published in Argentina exposes an opposition between European 'civilization' and native 'barbarism'. However there emerges a wonderful portrait of parts of the country condemned there.;;Das in Argentinien ver�ffentlichte Buch enh�llt Widerspr�che zw. europ. �Zivilisation' und einh. 'Barbarei'. Dennoch gibt es auch ein wundervolles Bild der Landesteile, die es verdammt.;;;;;;;;;;;x;
EVTDESC46300_NEWS_LONG;Literature news from South America, Brazil: The Brazilian poet and playwright Antonio de Castro Alves has recently published O Navio Negreiro (The Slave Ship), soon earning the sobriquet of poet of the slaves. The poem describes with terrible images and expressions the situation of African slaves taken from their homes and brought to work across the ocean in a land unknown to them. His work was influential for the abolition of slavery in Brazil.;;Literarische Neuigkeiten aus Brasilien, S�d-Amerika: Der brasil. Poet und B�hnenautor Antonio de Castro Alves ver�ffentlichte vor kurzem O Navio Negreiro (Das Sklavenschiff), was ihm bald den Spitznamen Poet der Sklaven einbrachte. Das Gedicht beschreibt in schrecklichen Bildern und Ausdr�cken die Lage der afrikanischen Sklaven, die ihrer Heimat entrissen und zur Arbeit in ein ihnen unbekanntes Land jenseits des Ozeans verschleppt werden. Sein Werk nahm gro�en Einfluss auf die Abschaffung der Sklaverei in Brasilien.;;;;;;;;;;;x;
EVTDESC46300_NEWS_MEDIUM;The Brazilian poet Antonio de Castro Alves has recently published O Navio Negreiro (The Slave Ship), soon earning the sobriquet of poet of the slaves. The poem describes the dire situation of African slaves. His work was influential for the abolition of slavery in Brazil.;;Der brasil. Poet Antonio de Castro Alves, der 'Poet der Sklaven', ver�ffentlichte vor kurzem O Navio Negreiro (Das Sklavenschiff). Das Gedicht beschreibt die schreckliche Lage der afrikanischen Sklaven. Sein Werk nahm gro�en Einfluss auf die Abschaffung der Sklaverei in Brasilien.;;;;;;;;;;;x;
EVTDESC46300_NEWS_SHORT;Antonio de Castro Alves published O Navio Negreiro, and soon earned the sobriquet of poet of the slaves. His work was influential for the abolition of slavery in Brazil.;;Antonio de Castro Alves, der 'Poet der Sklaven', ver�ffentlichte O Navio Negreiro. Sein Werk nahm gro�en Einfluss auf die Abschaffung der Sklaverei in Brasilien.;;;;;;;;;;;x;
EVTDESC46301_NEWS_LONG;In 1894 the Paulista Charles Miller came back from England, where he had studied, with two footballs, a book of rules, a set of uniforms and the experience of having learned the sport invented by the English. Miller and other English residents in Sao Paulo played the first match in Brazil in 1895, with the employees of the Gas Company playing against employees of the Sao Paulo Railway. The match was played in the valley of Carmo, and the employees of the railroad company won 4-2. Since then, the interest of Brazilians for the sport has increased dramatically.;;1894 kehrte der Paulist Charles Miller mit zwei B�llen, einem Regelwerk, einem Satz Uniformen und dem erlernten Wissen �ber das von Engl�ndern erfundenen Sport aus England zur�ck, wo er studiert hatte. Miller und andere engl. Einwohner von Sao Paulo spielten 1895 in Brasilien die erste Partie, in der Angestellte des Gaswerkes gegen Angestellte der Eisenbahn von Sao Paulo antraten. Das Spiel fand im Tal von Carmo statt und die Eisenbahnarbeiter gewannen 4:2. Seitdem ist die Begeisterung der Brasilianer f�r diesen Sport dramatisch angestiegen. ;;;;;;;;;;;x;
EVTDESC46301_NEWS_MEDIUM;In 1894 the Paulista Charles Miller came back from England with two footballs, a book of rules, a set of uniforms and the experience of having learned the sport invented by the English. Since then, the interest of Brazilians for the sport has increased dramatically.;;1894 kehrte der Paulist Charles Miller mit zwei B�llen, einem Regelwerk, einem Satz Uniformen und dem erlernten Wissen �ber das in England erfundenen Sport aus England zur�ck, wo er studiert hatte. Seitdem ist die Begeisterung der Brasilianer f�r diesen Sport dramatisch angestiegen. ;;;;;;;;;;;x;
EVTDESC46301_NEWS_SHORT;After arriving in Brazil back from England, where he learned the sport called football, the Paulista Charles Miller is causing the interest of Brazilian for the sport to increase dramatically.;;Nachdem der Paulist Charles Miller aus England zur�ckkehrte, wo er den Sport namens Fu�ball erlernte, erweckte er das Interesse der Brasilianer an diesem Sport.;;;;;;;;;;;x;
EVTDESC46302_NEWS_LONG;News from our correspondent in South America, Brazil: Francisco Sabino, a disgruntled medic turned revolutionary military officer, launched a radical revolt in the Brazilian state of Bahia, calling for the end of slavery and the redistribution of land. Reports are coming in describing skirmishes across the region against the Brazilian Imperial troops. It is rumored that the rebels are planning to take and hold the important city of Salvador.;;Neuigkeiten von unserem Korrespondenten in Brasilien, S�d-Amerika: Francisco Sabino, ein unzufriedener Arzt, der zum revolution�ren Milit�r-Offizier wurde, initiierte einen radikalen Aufstand im brasil. Staat Bahia und fordert das Ende der Sklaverei und die Neuverteilung des Landes. Meldungen berichten von Gefechten in der Region gegen brasil. Regierungstruppen. Ger�chten zufolge wollen die Rebellen die wichtige Stadt Salvador einnehmen und halten.;;;;;;;;;;;x;
EVTDESC46302_NEWS_MEDIUM;Francisco Sabino, a medic turned revolutionary military officer, launched a radical revolt in the state of Bahia, calling for the end of slavery and the redistribution of land. Reports are that skirmishes are happening across the region against Brazilian Imperial troops.;;Francisco Sabino, ein Arzt, der zum revolution�ren Milit�r-Offizier wurde, initiierte einen radikalen Aufstand im brasil. Staat Bahia und fordert das Ende der Sklaverei und Neuverteilung des Landes. Meldungen berichten von Gefechten in der Region gegen brasil. Regierungstruppen.;;;;;;;;;;;x;
EVTDESC46302_NEWS_SHORT;Francisco Sabino, a military officer, launched a radical revolt in the Brazilian state of Bahia, calling for the end of slavery and the redistribution of land.;;Francisco Sabino, ein Milit�r-Offizier, initiierte einen radikalen Aufstand im brasil. Staat Bahia und fordert das Ende der Sklaverei und Neuverteilung des Landes.;;;;;;;;;;;x;
EVTDESC33300_NEWS_LONG;A great tragedy! The Theater of the grand duchy of Baden burnt to the ground in Karlsruhe. Authorities say the composition of the building, mostly wood and canvas, may have contributed to the spread of the flames. The fire started during a performance and quickly caused panic amongst the spectators, who desperately tried to flee the building. However, the escape doors which opened inwards, prevented the speedy escape of all spectators. It is reported that 63 people lost their lives in this frightful disaster.;;Welche Trag�die! Das Theater im Gro�herzogtum Baden in Karlsruhe brannte komplett nieder. Offizielle sagen, dass die Bauweise aus �berwiegend Holz und Leinwand, die schnelle Ausbreitung des Feuers beg�nstigte. Das Feuer begann w�hrend einer Auff�hrung und verbreitete schnell Panik unter den Zuschauern, die verzweifelt zu fl�chten versuchten. Die sich nach innen �ffnenden Notausgangs-T�ren, verhinderten jedoch ein schnelles Entkommen. 63 verloren ihr Leben in diesem schrecklichen Desaster.;;;;;;;;;;;x;
EVTDESC33300_NEWS_MEDIUM;The Theater of the grand duchy of Baden burnt to the ground in Karlsruhe. The fire started during a performance and quickly caused panic amongst the spectators, who tried to flee the building. It is reported that 63 people lost their lives in this frightful disaster.;;Das Theater im Gro�herzogtum Baden in Karlsruhe brannte komplett nieder. Das Feuer begann w�hrend einer Auff�hrung und verbreitete schnell Panik unter den Zuschauern, die verzweifelt zu fl�chten versuchten. 63 verloren ihr Leben in diesem schrecklichen Desaster.;;;;;;;;;;;x;
EVTDESC33300_NEWS_SHORT;A great tragedy! The Theater of the grand duchy of Baden burnt to the ground in Karlsruhe. 63 people lost their lives in the disaster.;;Welche Trag�die! Das Theater im Gro�herzogtum Baden in Karlsruhe brannte komplett nieder. 63 verloren ihr Leben in der Katastrophe.;;;;;;;;;;;x;
EVTDESC34100_NEWS_LONG;Musical news: 42 choral societies from the Rhineland, Baden, Hessen, and Franconia met in Frankfurt to celebrate a three-day festival of Mozart's music. Monetary donations were gathered for the preparation of the event, and hospitable accommodations were arranged in preparation for the influx of choristers. Thousands gathered at the banks of the river Main to welcome them. Even the rooflights were filled with cheerful spectators waving handkerchiefs and rejoicing. However, the event is said to have quickly turned into a demonstration for the political unification of Germany.;;Musikalische Neuigkeiten: 42 Gesangsvereine aus dem Rheinland, Baden, Hessen und Franken trafen sich in Frankfurt zu einem dreit�gigen Festival der Musik Mozarts. Die Vorbereitungen erfolgten dank Geldspenden und Gastquartiere f�r den erwarteten Strom an Chormitgliedern wurden vorbereitet. Tausende versammelten sich an den Ufern des Mains zu ihrer Begr��ung. Sogar die D�cher waren voller jubelnder Zuschauer, die feierten und mit Taschent�chern wedelten. Angeblich wandelte sich das Ereignis jedoch schnell zu einer Demonstration der politischen Einheit Deutschlands.;;;;;;;;;;;x;
EVTDESC34100_NEWS_MEDIUM;42 choral societies from the Rhineland, Baden, Hessen, and Franconia met in Frankfurt to celebrate a three-day festival of Mozart's music. The houses were filled with spectators rejoicing. The event turned into a demonstration for the political unification of Germany, however.;;42 Gesangsvereine aus dem Rheinland, Baden, Hessen und Franken trafen sich in Frankfurt zu einem dreit�gigen Festival der Musik Mozarts. Die H�user waren voller jubelnder Zuschauer. Das Ereignis wandelte sich jedoch zu einer Demonstration der politischen Einheit Deutschlands.;;;;;;;;;;;x;
EVTDESC34100_NEWS_SHORT;42 choral societies met in Frankfurt to celebrate a three-day festival of Mozart's music. The event turned into a demonstration for the political unification of Germany, however.;;42 Gesangsvereine trafen sich in Frankfurt zu einem dreit�gigen Festival der Musik Mozarts. Das Ereignis wandelte sich jedoch zu einer Demonstration der politischen Einheit Deutschlands.;;;;;;;;;;;x ;
EVTDESC44100_NEWS_LONG;In 1885 Mark Twain published 'The Adventures of Huckleberry Finn' and completely revolutionized American fiction. Up until its publication, American fiction had tended to utilize the form and language of its European predecessors. Mark Twain fired a shot in the name of linguistic independence by beautifully depicting the speech of the American illiterate and unenfranchised. The book was clearly an attempt to show how peoples of all kinds are worthy of respect due to their actions and not their status.;;1885 ver�ffentliche Mark Twain 'Die Abenteuer von Huckleberry Finn' und revolutionierte damit die Romanliteratur Amerikas. Bis zur Ver�ffentlichung verwendeten amerik. Autoren in der Literatur die Form und Sprache der europ. Vorfahren. Mark Twain setzte neue Standards der linguistischen Unabh�ngigkeit und nutzte in wundersch�ner Weise die amerik. Sprache der ungebildeten und unfreien Bev�lkerung. Das Buch war ein Versuch aufzuzeigen, dass Menschen aller Art Respekt f�r ihre Taten verdienen, nicht f�r ihren Status.;;;;;;;;;;;x;
EVTDESC44100_NEWS_MEDIUM;In 1885 Mark Twain published 'The Adventures of Huckleberry Finn' and completely revolutionized American fiction. He fired a shot in the name of linguistic independence by beautifully depicting the speech of the American illiterate and unenfranchised.;;1885 ver�ffentliche Mark Twain 'Die Abenteuer von Huckleberry Finn' und revolutionierte damit die Romanliteratur Amerikas. Mark Twain setzte linguistischer Unabh�ngigkeit ein Zeichen und nutzte in wundersch�ner Weise die amerik. Sprache der ungebildeten und unfreien Bev�lkerung.;;;;;;;;;;;x;
EVTDESC44100_NEWS_SHORT;In 1885 Mark Twain published 'The Adventures of Huckleberry Finn' and revolutionized American fiction by beautifully depicting the speech of the American illiterate and unenfranchised.;;1885 ver�ffentliche Mark Twain 'Die Abenteuer von Huckleberry Finn' und revolutionierte die amerik. Fiktion mit der Verwendung der Sprache der ungebildeten und unfreien Bev�lkerung Amerikas.;;;;;;;;;;;x;
EVTDESC44101_NEWS_LONG;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad is claimed to have been clocked at a speed of 112 miles per hour between Batavia and Buffalo. Even though sceptical reporters clocking the #999 independently declare it at best travels at 86 miles per hour in the said section of the track, it still is the most remarkable speed for a regular passenger train of the era, by far exceeding speeds achievable by other objects on wheels outside of custom built tracks for special trials.;;Dampflokomotive Nr. 999 erreichte laut Messungen eine Geschwindigkeit von 112 Meilen pro Stunde mit dem Empire State Express auf der New York Central & Hudson River-Eisenbahnstrecke von Batavia nach Buffalo. Skeptische Reporter sprechen dagegen von unabh�ngigen Messungen von Nr. 999 von bestenfalls 86 Meilen pro Stunde auf der angegebenen Strecke, doch dies ist immer noch eine beeindruckende Geschwindigkeit f�r einen normalen Personenzug dieser Zeit und schl�gt andere Fahrzeuge in anderen Einsatzgebieten um L�ngen.;;;;;;;;;;;x;
EVTDESC44101_NEWS_MEDIUM;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad is claimed to have been clocked at a speed of 112 miles per hour between Batavia and Buffalo. Which is the most remarkable speed for a regular passenger train of the era.;;Dampflok Nr. 999 erreichte lt. Messungen eine Geschwindigkeit von 112 Meilen pro Stunde mit dem Empire State Express auf der New York Central & Hudson River-Eisenbahnstrecke von Batavia nach Buffalo. Eine beeindruckende Geschwindigkeit f�r einen normalen Personenzug dieser Zeit.;;;;;;;;;;;x;
EVTDESC44101_NEWS_SHORT;Engine #999 heading up the Empire State Express on the New York Central and Hudson River Railroad is claimed to have been clocked at a speed of 112 miles per hour between Batavia and Buffalo.;;Dampflok Nr. 999 erreichte lt. Messungen eine Geschwindigkeit von 112 Meilen pro Stunde mit dem Empire State Express auf der New York Central & Hudson River-Eisenbahnstrecke Batavia-Buffalo.;;;;;;;;;;;x;
EVTDESC44102_NEWS_LONG;Presidential candidate William Jennings Bryan called for the minting of free silver, earning himself nominations from the Populist, Silver Republican, National Silver and Progressive parties, and rallying western and southern farmers to a common cause for the first time since the class wars. His endorsement was viewed by northern industrialists as an attempt to sabotage creditors and break the trusts.;;Pr�sidentschaftskandidat William Jennings Bryan erlangte mit seinem Kampf f�r den Bimetallismus gegen den Goldstandard Nominierungen der Populistischen, Silver-Republican, National Silver und Progressiven Parteien und vereinte erstmals westliche und s�dliche Farmer f�r ein gemeinsames Ziel seit den Klassenk�mpfen. Die Unterst�tzung werteten Industrielle des Nordens als Versuch der Sabotage von Gl�ubigern und Zerschlagung der Konzerne.;;;;;;;;;;;x;
EVTDESC44102_NEWS_MEDIUM;Presidential candidate William Jennings Bryan called for the minting of free silver, earning himself nominations from the Populist, Silver Republican, National Silver and Progressive parties, and rallying western and southern farmers to a common cause.;;Pr�sidentschaftskandidat William Jennings Bryan erlangte mit seinem Kampf f�r den Bimetallismus gegen den Goldstandard Nominierungen der Populistischen, Silver-Republican, National Silver und Progressiven Parteien und vereinte westliche und s�dliche Farmer f�r ein gemeinsames Ziel.;;;;;;;;;;;x;
EVTDESC44102_NEWS_SHORT;Presidential candidate William Jennings Bryan called for the minting of free silver, earning himself nominations from the Populist, Silver Republican, National Silver and Progressive parties.;;Pr�sidentschaftskandidat William Jennings Bryan erlangte mit seinem Kampf f�r den Bimetallismus Nominierungen der populistischen, Silver-Republican, National Silver und progressiven Parteien.;;;;;;;;;;;x;
EVTDESC44103_NEWS_LONG;The HMS Resolute was found adrift in the North Atlantic, after having been abandoned by the squadron in search of the lost polar explorer, Sir John Franklin. Originally a merchant barque, Resolute was refitted towards navigating in the polar waters to become a part of the expedition organized by Franklin's wife to rescue her husband. Sir Franklin and his expedition are believed to have perished to pneumonia and starvation after abandoning their ice-locked vessels. The United States bought the ship from salvagers, refitted the vessel and returned it to Great Britain.;;Die HMS Resolute wurde im Nord-Atlantik treibend gefunden, nachdem sie von der Besatzung auf der Suche nach dem Polarforscher Sir John Franklin verlassen wurde. Das ehemalige Handelsschiff wurde f�r die Navigation in Polargew�ssern umgebaut, um Teil der von Franklins Ehefrau organisierten Rettungs-Expedition zu werden. Man nimmt an, dass Sir Franklin und sein Team an Lungenentz�ndung und Hunger starben. Die Vereinigten Staaten kauften das geborgene Schiff, besserten es aus und sandten es nach Gro�britannien zur�ck.;;;;;;;;;;;x;
EVTDESC44103_NEWS_MEDIUM;The HMS Resolute was found adrift in the North Atlantic, after having been abandoned by the squadron in search of the lost polar explorer, Sir John Franklin. The United States bought the ship from salvagers, refitted the vessel and returned it to Great Britain.;;Die HMS Resolute wurde im Nord-Atlantik treibend gefunden, nachdem sie von der Besatzung auf der Suche nach dem Polarforscher Sir John Franklin verlassen wurde. Die Vereinigten Staaten kauften das geborgene Schiff, besserten es aus und sandten es nach Gro�britannien zur�ck.;;;;;;;;;;;x;
EVTDESC44103_NEWS_SHORT;The HMS Resolute was found adrift in the North Atlantic. The United States bought the ship from salvagers, refitted the vessel and returned it to Great Britain.;;Die HMS Resolute wurde im Nord-Atlantik treibend gefunden. Die Vereinigten Staaten kauften das geborgene Schiff und sandten es nach Ausbesserungen nach Gro�britannien zur�ck.;;;;;;;;;;;x;
EVTDESC44104_NEWS_LONG;Politician and lawyer Horace Mann began his reforms of the educational system of Massachussetts. His system of schools became a model for the entire United States. Mann was known for visiting each school in the state to learn about its situation, he's also renowned for travelling at his own expense to Europe to learn of the details of the Prussian school system. He's famed as one of the first advocates of abandoning of the corporal punishment, which sparked conflicts with many traditionally inclined teachers, the issue which in the end was resolved in his favor.;;Politiker und Anwalt Horace Mann begann mit seinen Reformen des Bildungswesens von Massachusetts. Sein Schulsystem wurde ein Modell f�r die gesamten Vereinigten Staaten. Mann war bekannt daf�r, alle Schulen des Staates zu besuchen und ihre Lage zu erfassen, auch reiste er auf eigene Kosten nach Europa, um mehr �ber das preu�ische Schulsystem zu lernen. Er ist ber�hmt als einer der ersten, die die Abschaffung der Pr�gelstrafe forderten, was zu Konflikten mit vielen traditionsverbundenen Lehrern f�hrte und am Ende in seinem Sinne einen Abschluss fand.;;;;;;;;;;;x;
EVTDESC44104_NEWS_MEDIUM;Politician and lawyer Horace Mann began his reforms of the educational system of Massachussetts. His system of schools became a model for the entire nation. Mann was renowned for travelling at his own expense to Europe to learn of the details of the Prussian school system.;;Politiker und Anwalt Horace Mann begann mit seinen Reformen des Bildungswesens von Massachusetts. Sein Schulsystem wurde ein Modell f�r die gesamten Vereinigten Staaten. Mann reiste auf eigene Kosten nach Europa, um mehr �ber das preu�ische Schulsystem zu lernen.;;;;;;;;;;;x;
EVTDESC44104_NEWS_SHORT;Politician and lawyer Horace Mann began his reforms of the educational system of Massachussetts. His system of schools became a model for the entire United States.;;Politiker und Anwalt Horace Mann begann mit seinen Reformen des Bildungswesens von Massachusetts. Sein Schulsystem wurde ein Modell f�r die gesamten Vereinigten Staaten.;;;;;;;;;;;x;
EVTDESC44105_NEWS_LONG;The United States Congress founded the Smithsonian Institution which reports directly to the President. Its goals were and remain the support of research and expeditions, as well as the popularization of science. A British scientist James Smithson bequeathed his wealth to the nation, and it took years of congressional haggling to come up with the institution Smithson in his will demanded to be devoted to 'increase and diffusion of knowledge among men'. Through special expeditions and voluntary donations, Smithsonian began assembling its impressive collections.;;Der Kongress der Vereinigten Staaten gr�ndete das Smithsonian-Institut, das direkt an den Pr�sidenten berichtet. Seine Ziele sind die Unterst�tzung von Forschung und Expeditionen, sowie die Belebung der Wissenschaft. Der brit. Forscher James Smithson vermachte seinen Reichtum der Nation und es dauerte viele Jahre, bis der Kongress nach seinem Willen das Smithsonian-Institut zum 'Wachstum und der Vielfalt des menschlichen Wissens' realisierte. Dank spezieller Expeditionen und freiwilligen Spenden, begann das Smithsonian mit seinen eindrucksvollen Sammlungen.;;;;;;;;;;;x;
